STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 13:51,FM-15,OVC:08 31,5.00,-RA:02 |RA:61 |,42,5.6,38,3.5,33,0.6,71,9,050,17,30.40,,,30.54,0.01,30.57,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 14:51,FM-15,SCT:04 22 OVC:08 34,4.00,-RA:02 |RA:61 |,40,4.4,38,3.1,34,1.1,79,6,VRB,,30.43,,,30.58,0.01,30.60,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 15:18,FM-16,SCT:04 19 BKN:07 24 OVC:08 33,5.00,HZ:7 ||HZ:05,40,4.4,38,3.3,35,1.7,83,9,060,,30.41,,,,,30.58,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 15:51,FM-15,SCT:04 13 BKN:07 17 OVC:08 26,3.00,-RA:02 BR:1 |RA:61 |,39,3.9,37,3.0,35,1.7,86,8,VRB,21,30.44,3,,30.59,0.02,30.61,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 16:06,FM-16,FEW:02 13 BKN:07 27 OVC:08 40,2.50,-RA:02 BR:1 |RA:61 |,38,3.3,37,2.6,35,1.7,89,7,VRB,,30.45,,,,,30.62,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 16:14,FM-16,FEW:02 16 SCT:04 27 OVC:08 44,4.00,-RA:02 BR:1 |RA:61 |,38,3.3,37,2.6,35,1.7,89,7,030,,30.45,,,,,30.62,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 16:22,FM-16,SCT:04 14 BKN:07 27 OVC:08 44,3.00,-RA:02 BR:1 |RA:61 |,38,3.3,37,2.6,35,1.7,89,8,030,,30.46,,,,,30.63,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 16:24,FM-16,BKN:07 14 BKN:07 27 OVC:08 44,2.50,RA:02 BR:1 |RA:62 |,38,3.3,37,2.6,35,1.7,89,7,VRB,,30.46,,,,,30.63,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 16:34,FM-16,FEW:02 8 BKN:07 14 OVC:08 42,1.75,-RA:02 BR:1 |RA:61 |,38,3.3,37,2.6,35,1.7,89,11,050,17,30.47,,,,0.05,30.64,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 16:51,FM-15,SCT:04 9 BKN:07 13 OVC:08 30,1.50,-RA:02 BR:1 |RA:61 |,37,2.8,36,2.3,35,1.7,93,7,060,,30.48,,,30.63,0.08,30.65,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 17:05,FM-16,BKN:07 11 OVC:08 32,2.50,-RA:02 BR:1 |RA:61 |,37,2.8,36,2.3,35,1.7,93,6,VRB,,30.49,,,,,30.66,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 17:13,FM-16,BKN:07 9 OVC:08 34,2.50,-RA:02 BR:1 |RA:61 |,37,2.8,36,2.3,35,1.7,93,6,070,,30.49,,,,,30.66,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 17:21,FM-16,BKN:07 11 BKN:07 14 OVC:08 31,3.00,-RA:02 BR:1 |RA:61 |,38,3.3,37,2.6,35,1.7,89,5,VRB,,30.49,,,,,30.66,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 17:28,FM-16,BKN:07 9 BKN:07 14 OVC:08 29,3.00,-RA:02 BR:1 |RA:61 |,37,2.8,36,2.3,35,1.7,93,5,VRB,,30.50,,,,,30.67,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 17:46,FM-16,OVC:08 12,7.00,,37,3.0,37,2.5,36,2.0,93,11,VRB,17,30.50,,,,,30.67,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 17:51,FM-15,OVC:08 12,9.00,,38,3.3,37,2.6,35,1.7,89,10,050,17,30.50,,,30.65,0.03,30.67,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 18:51,FM-15,BKN:07 13 OVC:08 21,10.00,,38,3.3,37,2.6,35,1.7,89,10,050,,30.49,0,,30.63,0.00,30.66,,,,,,,,,,0641,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 19:34,FM-16,OVC:08 15,10.00,,38,3.3,36,2.4,34,1.1,86,9,VRB,,30.48,,,,,30.65,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 19:51,FM-15,OVC:08 16,10.00,,38,3.3,36,2.4,34,1.1,86,10,050,,30.47,,,30.62,0.00,30.64,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 20:11,FM-16,BKN:07 12 OVC:08 17,10.00,,38,3.3,36,2.4,34,1.1,86,8,VRB,,30.48,,,,,30.65,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 20:51,FM-15,OVC:08 14,10.00,,38,3.3,36,2.2,33,0.6,83,8,070,,30.50,,,30.65,0.00,30.67,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 21:35,FM-16,OVC:08 16,10.00,,38,3.3,36,2.0,32,0.0,79,8,100,,30.50,,,,,30.67,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 21:51,FM-15,BKN:07 17 OVC:08 55,10.00,,38,3.3,36,2.0,32,0.0,79,7,VRB,,30.50,3,,30.65,0.00,30.67,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 22:42,FM-16,OVC:08 14,10.00,,38,3.3,36,2.2,33,0.6,83,6,040,,30.52,,,,,30.69,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 22:51,FM-15,OVC:08 14,10.00,,38,3.3,36,2.0,32,0.0,79,8,070,,30.52,,,30.67,0.00,30.69,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 23:51,FM-15,OVC:08 10,10.00,,37,2.8,35,1.9,33,0.6,86,10,070,16,30.51,,,30.66,0.00,30.68,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-22 23:59,SOD,,,,,,,,,,,,,,,,,,,,59,37,48,11.5,74,35,40,17,0,0639,1740,RA:16 BR:13 HZ:08,0.17,0.0,0,30.45,30.57,8.2,23,010,16,050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 00:04,FM-16,OVC:08 9,10.00,,37,2.8,35,1.9,33,0.6,86,13,070,,30.51,,,,,30.68,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 00:46,FM-16,OVC:08 11,10.00,,37,3.0,36,2.1,34,1.0,87,5,100,,30.53,,,,,30.70,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 00:51,FM-15,OVC:08 11,10.00,,37,2.8,35,1.9,33,0.6,86,7,070,,30.52,3,,30.67,0.00,30.69,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 01:51,FM-15,OVC:08 12,10.00,,37,2.8,35,1.7,32,0.0,82,9,060,,30.52,,,30.67,0.00,30.69,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 02:51,FM-15,OVC:08 10,10.00,,36,2.2,34,1.3,32,0.0,86,6,VRB,,30.49,,,30.64,0.00,30.66,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 03:51,FM-15,OVC:08 10,10.00,,36,2.2,34,1.3,32,0.0,86,10,050,,30.50,5,,30.65,0.00,30.67,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 04:51,FM-15,BKN:07 11 OVC:08 35,10.00,,36,2.2,34,1.3,32,0.0,86,8,070,,30.50,,,30.65,0.00,30.67,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 05:51,FM-15,BKN:07 11 OVC:08 16,10.00,,36,2.2,34,1.3,32,0.0,86,10,060,,30.48,,,30.63,0.00,30.65,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 06:40,FM-16,OVC:08 15,10.00,,36,2.2,34,1.1,31,-0.6,82,8,060,,30.48,,,,,30.65,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 06:49,FM-16,BKN:07 13 OVC:08 18,10.00,,36,2.0,34,1.3,32,0.0,87,11,060,16,30.49,,,,,30.66,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 06:51,FM-15,OVC:08 13,10.00,,36,2.2,34,1.1,31,-0.6,82,9,VRB,16,30.49,5,,30.64,0.00,30.66,,,,,,,,,,0639,1740,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 06:58,FM-16,OVC:08 15,10.00,,36,2.2,34,1.1,31,-0.6,82,9,VRB,,30.48,,,,,30.65,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 07:14,FM-16,OVC:08 14,10.00,,36,2.2,34,1.3,32,0.0,86,8,VRB,,30.48,,,,,30.65,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 07:51,FM-15,OVC:08 13,10.00,,37,2.8,35,1.5,31,-0.6,79,9,VRB,,30.49,,,30.64,0.00,30.66,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 08:51,FM-15,OVC:08 13,10.00,,37,2.8,35,1.7,32,0.0,82,0,000,,30.49,,,30.63,T,30.66,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 09:51,FM-15,OVC:08 12,3.00,BR:1 ||,37,2.8,36,2.1,34,1.1,89,7,080,,30.48,8,,30.63,0.00,30.65,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 10:51,FM-15,OVC:08 11,8.00,,37,2.8,36,2.3,35,1.7,93,6,070,,30.46,,,30.61,T,30.63,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 11:51,FM-15,OVC:08 10,6.00,BR:1 ||,38,3.3,37,2.6,35,1.7,89,8,060,,30.41,,,30.56,0.01,30.58,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 11:58,FM-16,OVC:08 9,5.00,-RA:02 BR:1 |RA:61 |,38,3.3,37,2.6,35,1.7,89,6,070,,30.40,,,,,30.57,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 12:51,FM-15,OVC:08 8,5.00,BR:1 ||,38,3.3,37,2.9,36,2.2,93,8,060,,30.35,8,,30.50,0.01,30.52,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 13:41,FM-16,OVC:08 8,2.00,BR:1 ||,39,3.9,38,3.2,36,2.2,89,,,,30.32,,,,,30.49,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 13:51,FM-15,OVC:08 8,2.00,BR:1 ||,39,3.9,38,3.4,37,2.8,93,5,VRB,,30.32,,,30.47,0.00,30.49,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 14:03,FM-16,BKN:07 6 OVC:08 10,1.50,BR:1 ||,38,3.3,37,2.9,36,2.2,93,3,VRB,,30.33,,,,,30.50,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 14:27,FM-16,BKN:07 5 OVC:08 9,2.00,BR:1 ||,38,3.3,38,3.1,37,2.8,97,8,VRB,,30.30,,,,,30.47,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 14:37,FM-16,BKN:07 5 OVC:08 9,1.75,BR:1 ||,38,3.3,38,3.1,37,2.8,97,0,000,,30.29,,,,,30.46,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 14:51,FM-15,OVC:08 5,1.75,BR:1 ||,38,3.3,38,3.1,37,2.8,97,3,VRB,,30.28,,,30.43,T,30.45,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 15:14,FM-16,OVC:08 4,1.75,BR:1 ||,38,3.3,38,3.1,37,2.8,97,6,VRB,,30.24,,,,,30.41,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 15:49,FM-16,OVC:08 4,2.00,BR:1 ||,39,4.0,38,3.4,37,3.0,93,6,070,,30.25,,,,,30.42,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 15:51,FM-15,OVC:08 4,2.00,BR:1 ||,39,3.9,38,3.4,37,2.8,93,6,VRB,,30.25,8,,30.40,0.00,30.42,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 16:17,FM-16,OVC:08 4,1.50,-RA:02 BR:1 |RA:61 |,39,3.9,38,3.4,37,2.8,93,0,000,,30.24,,,,T,30.41,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 16:51,FM-15,OVC:08 4,1.00,BR:1 ||,39,3.9,39,3.6,38,3.3,96,3,150,,30.23,,,30.38,0.02,30.40,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 17:18,FM-16,OVC:08 5,2.00,-RA:02 BR:1 |RA:61 |,40,4.4,39,4.0,38,3.3,93,5,VRB,,30.20,,,,,30.37,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 17:35,FM-16,OVC:08 5,4.00,BR:1 ||,40,4.4,40,4.2,39,3.9,97,3,130,,30.20,,,,,30.37,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 17:51,FM-15,OVC:08 5,5.00,-RA:02 BR:1 |RA:61 |,40,4.4,40,4.2,39,3.9,97,3,VRB,,30.20,,,30.35,0.01,30.37,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-02-23 18:15,FM-16,SCT:04 7 OVC:08 12,5.00,-RA:02 BR:1 |RA:61 |,40,4.4,39,4.0,38,3.3,93,7,160,,30.19,,,,,30.36,,,,,,,,,,0639,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
